season,match_id,game_number,team,action,order,hero,source
14,S14-RS-070,3,Dewa United Esports,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-070,3,Dewa United Esports,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-070,3,Dewa United Esports,pick_roamer,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Bigetron Alpha,pick_explane,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Bigetron Alpha,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Bigetron Alpha,pick_goldlane,NULL,Brody,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Bigetron Alpha,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Alter Ego Esports,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Alter Ego Esports,pick_jungler,NULL,Joy,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Alter Ego Esports,pick_midlane,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Alter Ego Esports,pick_goldlane,NULL,Bruno,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,1,Alter Ego Esports,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Alter Ego Esports,pick_explane,NULL,Barats,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Alter Ego Esports,pick_jungler,NULL,Fanny,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Alter Ego Esports,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Alter Ego Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Alter Ego Esports,pick_roamer,NULL,Jawhead,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Bigetron Alpha,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Bigetron Alpha,pick_jungler,NULL,Ling,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Bigetron Alpha,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Bigetron Alpha,pick_goldlane,NULL,Wanwan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-071,2,Bigetron Alpha,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,RRQ Hoshi,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,RRQ Hoshi,pick_jungler,NULL,Hayabusa,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,RRQ Hoshi,pick_midlane,NULL,Zhuxin,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,RRQ Hoshi,pick_goldlane,NULL,Wanwan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,RRQ Hoshi,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,Rebellion Esports,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,Rebellion Esports,pick_jungler,NULL,Lancelot,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,Rebellion Esports,pick_midlane,NULL,Zhask,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,Rebellion Esports,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,1,Rebellion Esports,pick_roamer,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,Rebellion Esports,pick_explane,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,Rebellion Esports,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,Rebellion Esports,pick_midlane,NULL,Zhask,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,Rebellion Esports,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,Rebellion Esports,pick_roamer,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,RRQ Hoshi,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,RRQ Hoshi,pick_jungler,NULL,Lancelot,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,RRQ Hoshi,pick_midlane,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,RRQ Hoshi,pick_goldlane,NULL,Wanwan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-RS-072,2,RRQ Hoshi,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Bigetron Alpha,pick_explane,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Bigetron Alpha,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Bigetron Alpha,pick_goldlane,NULL,Wanwan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Bigetron Alpha,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Alter Ego Esports,pick_explane,NULL,Arlott,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Alter Ego Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Alter Ego Esports,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Alter Ego Esports,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,1,Alter Ego Esports,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Alter Ego Esports,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Alter Ego Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Alter Ego Esports,pick_midlane,NULL,Luo Yi,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Alter Ego Esports,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Alter Ego Esports,pick_roamer,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Bigetron Alpha,pick_explane,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Bigetron Alpha,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Bigetron Alpha,pick_goldlane,NULL,Wanwan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,2,Bigetron Alpha,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Alter Ego Esports,pick_explane,NULL,Benedetta,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Alter Ego Esports,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Alter Ego Esports,pick_midlane,NULL,Zhuxin,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Alter Ego Esports,pick_goldlane,NULL,Clint,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Alter Ego Esports,pick_roamer,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Bigetron Alpha,pick_explane,NULL,Ruby,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Bigetron Alpha,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Bigetron Alpha,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Bigetron Alpha,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-001,3,Bigetron Alpha,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Fnatic ONIC,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Fnatic ONIC,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Fnatic ONIC,pick_midlane,NULL,Luo Yi,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Fnatic ONIC,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Fnatic ONIC,pick_roamer,NULL,Franco,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Geek Fam,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Geek Fam,pick_jungler,NULL,X.Borg,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Geek Fam,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Geek Fam,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,1,Geek Fam,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Geek Fam,pick_explane,NULL,Edith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Geek Fam,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Geek Fam,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Geek Fam,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Geek Fam,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Fnatic ONIC,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Fnatic ONIC,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Fnatic ONIC,pick_midlane,NULL,Luo Yi,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Fnatic ONIC,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,2,Fnatic ONIC,pick_roamer,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Fnatic ONIC,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Fnatic ONIC,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Fnatic ONIC,pick_midlane,NULL,Vexana,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Fnatic ONIC,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Fnatic ONIC,pick_roamer,NULL,Franco,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Geek Fam,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Geek Fam,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Geek Fam,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Geek Fam,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,3,Geek Fam,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Fnatic ONIC,pick_explane,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Fnatic ONIC,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Fnatic ONIC,pick_midlane,NULL,Aurora,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Fnatic ONIC,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Fnatic ONIC,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Geek Fam,pick_explane,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Geek Fam,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Geek Fam,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Geek Fam,pick_goldlane,NULL,Moskov,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,4,Geek Fam,pick_roamer,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Fnatic ONIC,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Fnatic ONIC,pick_jungler,NULL,Suyou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Fnatic ONIC,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Fnatic ONIC,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Fnatic ONIC,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Geek Fam,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Geek Fam,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Geek Fam,pick_midlane,NULL,Yve,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Geek Fam,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-002,5,Geek Fam,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Team Liquid ID,pick_explane,NULL,Hilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Team Liquid ID,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Team Liquid ID,pick_midlane,NULL,Zhuxin,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Team Liquid ID,pick_goldlane,NULL,Bruno,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Team Liquid ID,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Bigetron Alpha,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Bigetron Alpha,pick_jungler,NULL,Hayabusa,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Bigetron Alpha,pick_goldlane,NULL,Beatrix,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,1,Bigetron Alpha,pick_roamer,NULL,Kaja,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Bigetron Alpha,pick_explane,NULL,Hylos,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Bigetron Alpha,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Bigetron Alpha,pick_midlane,NULL,Valentina,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Bigetron Alpha,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Bigetron Alpha,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Team Liquid ID,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Team Liquid ID,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Team Liquid ID,pick_midlane,NULL,Angela,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Team Liquid ID,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,2,Team Liquid ID,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Team Liquid ID,pick_explane,NULL,Gatotkaca,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Team Liquid ID,pick_jungler,NULL,Nolan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Team Liquid ID,pick_midlane,NULL,Vexana,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Team Liquid ID,pick_goldlane,NULL,Harith,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Team Liquid ID,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Bigetron Alpha,pick_explane,NULL,Khaleed,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Bigetron Alpha,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Bigetron Alpha,pick_midlane,NULL,Zhuxin,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Bigetron Alpha,pick_goldlane,NULL,Claude,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,3,Bigetron Alpha,pick_roamer,NULL,Tigreal,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Team Liquid ID,pick_explane,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Team Liquid ID,pick_jungler,NULL,Bane,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Team Liquid ID,pick_midlane,NULL,Zhuxin,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Team Liquid ID,pick_goldlane,NULL,Natan,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Team Liquid ID,pick_roamer,NULL,Chou,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Bigetron Alpha,pick_explane,NULL,Phoveus,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Bigetron Alpha,pick_jungler,NULL,Alpha,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Bigetron Alpha,pick_midlane,NULL,Lunox,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Bigetron Alpha,pick_goldlane,NULL,Clint,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,4,Bigetron Alpha,pick_roamer,NULL,Mathilda,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,5,Bigetron Alpha,pick_explane,NULL,Akai,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,5,Bigetron Alpha,pick_jungler,NULL,X.Borg,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,5,Bigetron Alpha,pick_midlane,NULL,Faramis,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
14,S14-PO-003,5,Bigetron Alpha,pick_goldlane,NULL,Brody,https://huggingface.co/datasets/z4fL/mpl_s14_dataset/blob/main/mpl_id_s14.csv
